CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
51507,17.22,31.79,65.82,39.81,13.91,11.1387967039697,10.7284522394774,16.0
51535,15.28,27.1,67.94,41.83,14.05,12.1030338204172,11.4992584349737,17.0
51559,9.79,24.92,70.07,42.08,12.79,11.8241277121648,11.0140407538228,15.0
51573,10.56,20.61,59.61,46.55,14.68,12.3866290849907,11.5939200342192,8.0
51612,6.99,25.5,87.83,21.56,13.22,13.6913425445928,12.2833021594758,8.0
51649,23.13,39.04,39.03,66.19,20.58,11.4746643023661,10.5297509192172,27.0
51662,6.91,16.58,81.48,37.25,14.36,12.9855575142943,11.8175931162486,7.0
52093,14.95,27.89,74.56,31.51,17.77,12.2562698164803,10.7875255871058,14.0
52121,14.1,21.74,43.87,49.65,15.5,11.2322696743434,11.0769483860671,17.0
52182,10.51,23.33,93.74,26.96,14.42,12.1579647642818,10.5090580175903,11.0
52250,23.7,31.66,61.89,45.68,19.39,11.6743289107102,10.6437817617845,29.0
52269,18.07,26.7,40.15,56.39,17.23,11.6142492641053,10.7189041434098,20.0
52331,17.11,30.53,71.64,38.68,13.87,10.3666232853216,10.721572056798,16.0
52353,12.67,32.81,77.04,29.18,13.98,12.5438588454285,11.2366141491963,14.0
52448,21.73,30.57,44.29,51.26,21.01,11.0719964928888,10.6796862450565,24.0
52550,17.28,29.73,71.73,36.46,18.26,11.6168773546641,11.0708733159381,19.0
53003,7.57,29.7,97.12,19.78,14.02,11.6779028288238,10.9696928965109,11.0
53005,6.66,24.15,92.89,23.7,12.85,11.5969646948156,11.2948523800633,9.0
53034,5.78,17.2,94.73,21.9,13.74,12.0875081003474,11.9755240301924,5.0
53054,6.82,15.53,87.92,22.85,15.94,12.0269036894322,12.054832202835,6.0
53062,12.02,28.97,74.18,33.06,13.85,11.3511994978825,11.0770487152459,9.0
53077,5.76,23.59,92.53,22.17,11.99,11.8759015512279,11.1889485092002,8.0
53084,9.44,35.5,86.11,29.5,14.25,11.7204566693034,11.258221712483,14.0
53096,10.39,34.52,87.5,29.84,12.52,11.4563005736226,11.3652358412468,11.0
53097,11.43,33.03,79.66,32.85,15.93,12.4273654285163,11.0969761925419,12.0
53107,13.2,44.2,87.37,30.05,15.32,10.5587603634576,11.1055377518909,15.0
53119,5.79,17.48,86.36,21.26,13.38,11.725950185404,11.6032253295021,7.0
53127,8.66,32.4,96.35,20.19,11.87,11.9025078996805,11.6196331055474,11.0
53130,14.68,20.93,40.85,50.32,18.2,10.8851092475645,11.2275007857048,18.0
53140,6.77,20.65,87.53,20.79,13.84,12.1173060729357,11.7352991539049,5.0
53147,12.48,27.14,59.87,38.08,17.24,11.5982559966643,10.9159298960803,12.0
53152,9.14,33.38,86.77,33.26,11.5,11.1677271265176,10.6197161491818,10.0
53161,7.91,28.77,91.87,21.32,11.62,11.736153972086,10.7608284445635,10.0
53185,11.18,31.55,91.75,21.69,13.14,11.4718264172242,10.938398159829,16.0
53201,8.42,20.32,79.93,31.47,13.16,11.4421190500151,11.2076530090146,8.0
53271,12.27,38.46,82.95,30.84,15.66,10.8834660722966,10.9339360293798,15.0
54028,13.76,24.23,57.73,32.15,15.51,12.6676527029153,10.740140283791,19.0
54029,12.38,17.48,69.53,26.69,15.13,13.4101693762783,10.6772628626925,14.0
54039,20.0,32.68,55.23,33.88,17.21,12.5045723792435,11.3449240420817,18.0
54076,12.81,21.23,75.51,35.74,16.12,12.3059505941173,11.2776078392709,12.0
54079,14.55,24.51,66.61,37.98,16.89,12.841966210637,10.806717967641,18.0
54090,10.88,17.48,80.7,18.49,13.37,12.2159411900191,11.6972298417085,6.0
54099,12.04,18.34,62.15,31.34,15.57,12.6803396136337,10.9805960909316,12.0
54111,7.76,22.78,85.02,15.81,14.71,12.6109411332573,11.1855281420761,8.0
54115,14.6,21.48,48.74,41.87,16.53,11.7964530835327,11.2397246522558,15.0
54136,13.72,21.38,78.1,31.26,16.38,13.2740126059861,11.1028391521466,10.0
54138,7.69,11.52,83.21,15.07,15.51,11.9183181473516,11.7287046360195,8.0
54150,11.72,19.47,73.88,32.68,13.74,12.5288066573893,11.5479153199147,7.0
54152,10.72,16.32,83.37,29.55,14.95,12.8035972506718,11.3630394474451,9.0
54157,14.5,24.89,71.96,29.09,16.47,12.4240646486813,11.342392007567,11.0
54159,12.24,21.65,70.45,29.44,16.28,12.5495453678522,11.3849941414877,10.0
54174,7.4,16.67,72.78,23.91,18.02,12.5455947019416,11.6831159605377,8.0
54184,13.6,18.43,35.42,45.56,15.55,11.3111737380647,11.4212015380792,15.0
54205,18.09,30.25,79.92,28.9,16.41,12.282889171745,10.4829119510088,16.0
54215,16.84,24.47,58.3,36.64,15.89,12.4854388025959,11.1097692574966,15.0
54234,9.34,21.39,76.41,24.24,13.39,10.801293405169,11.1702076964678,13.0
54254,12.11,27.51,70.18,29.38,16.79,11.9191459214572,11.0171133485573,16.0
54257,9.01,12.65,69.35,27.57,18.46,12.0090553463302,11.809028168971,5.0
54261,19.23,29.4,48.85,44.24,18.08,11.7918785888764,11.3083317365674,28.0
54263,20.22,25.98,68.84,33.64,18.2,12.4884827201204,10.5421963144818,20.0
54270,9.91,18.87,67.5,24.83,14.92,12.0330393937052,11.049933851858,13.0
54273,16.96,24.75,66.19,39.36,17.72,12.2075402942062,11.0865027022841,15.0
54274,16.93,22.68,26.83,55.37,19.44,11.2755109681154,10.9638918051129,26.0
54280,20.05,28.01,55.61,37.2,17.14,12.5506828937526,10.7090428425049,26.0
54300,12.58,16.43,60.97,39.27,16.16,12.1288240261864,11.4680738876924,14.0
54304,18.36,14.9,26.85,47.05,19.43,11.1967288176146,11.2656330713771,20.0
54314,9.4,19.85,76.95,20.53,13.38,12.252070221542,11.0459209566519,10.0
54318,9.51,16.12,87.13,19.98,14.01,12.4917087330234,11.5513583992764,8.0
54322,16.48,27.63,55.49,35.24,16.73,11.6323968853512,10.4543279052185,21.0
54323,18.65,25.29,34.88,57.98,18.67,10.4836203483847,10.5026310715059,29.0
54328,9.09,13.57,73.42,24.99,16.85,12.1324619813179,11.8445219678846,5.0
54329,19.19,24.86,36.86,51.91,18.62,11.281612028356,10.744786110656,21.0
54339,14.24,17.33,49.95,36.32,17.14,11.3651938472851,11.2469107401957,14.0
54357,23.52,25.78,27.24,55.25,28.31,11.2151128202259,11.0303842175629,29.0
54367,8.49,19.01,89.9,11.92,15.93,13.5504046180955,11.5177625203411,11.0
54382,22.39,35.08,60.56,54.93,20.98,11.1718452543606,10.8566185604502,33.0
54395,17.68,10.74,10.72,63.0,26.43,11.1212391771347,11.061028800353,21.0
54397,13.9,25.95,68.06,29.4,16.82,12.0436256999436,11.2525110798702,12.0
54415,10.97,20.4,72.46,30.85,16.14,13.1689283034885,11.2115039692225,8.0
54425,22.9,30.05,76.18,28.64,17.68,12.2189655163226,10.3493791582027,24.0
54430,17.68,26.15,60.01,33.76,16.46,11.7762170764334,11.3035915240151,15.0
54431,16.07,21.46,46.51,46.1,17.13,12.5503962140889,11.0467382576717,18.0
54439,11.09,16.23,69.01,31.4,13.43,12.3083050102189,11.8339233918919,8.0
54451,10.05,18.66,68.37,26.32,15.87,11.8432400124544,11.3238372193713,15.0
54462,9.82,22.03,75.66,19.96,19.35,12.551019167624,11.0395532000694,8.0
54482,15.27,18.73,29.48,46.46,14.31,11.6910519290955,11.3037114156197,15.0
54483,13.29,21.43,63.07,32.65,16.52,11.8662903733324,11.2899826680038,12.0
54495,9.6,13.43,80.14,29.07,14.78,12.5251305284638,11.7595794036689,8.0
54498,9.56,14.73,80.99,25.2,14.83,12.1223833635478,11.7861367814981,7.0
54526,12.47,19.93,62.15,35.84,17.01,12.1308278948423,11.3778636534992,16.0
54528,17.54,24.12,40.93,51.65,19.75,11.5165869181418,10.7990751040929,21.0
54533,11.32,16.2,85.63,20.65,15.43,12.9667126229892,11.15928304448,16.0
54536,12.84,23.18,84.31,20.19,15.11,12.7991957830669,10.8159186734061,17.0
54547,18.62,17.92,16.69,61.69,30.56,10.4399102557452,11.0305410706813,28.0
54549,15.43,22.15,69.07,27.3,16.78,11.9890785920975,11.5776642040245,13.0
54578,10.57,10.88,47.91,32.73,17.22,11.6551343496993,11.7808865387656,10.0
54580,16.02,32.8,58.05,38.14,18.31,11.4123106322249,10.4153752602267,22.0
55010,9.55,20.63,88.5,21.67,15.25,12.3186534168062,11.4134521941754,9.0
55029,16.64,23.78,40.27,46.83,17.25,10.6075824405554,11.0699816785642,18.0
55043,12.39,20.38,66.8,30.3,14.57,11.6147317163828,11.0439929243227,11.0
55063,17.21,28.77,88.87,22.61,17.17,12.6660996883407,10.7183190799161,24.0
55122,24.05,30.4,47.58,49.04,18.72,11.5847586753501,10.6112672512737,24.0
55181,17.79,25.94,76.39,40.06,14.51,12.1636848720254,10.0872303057704,17.0
55291,20.86,35.11,56.87,43.32,18.17,12.1671809571617,11.1930347428747,17.0
55427,21.23,31.47,62.61,40.27,16.33,12.2653909460882,10.9832403481743,18.0
55463,22.74,36.64,59.07,35.12,24.03,12.0310199700128,10.2694520653877,21.0
55502,19.35,32.61,64.82,40.46,17.64,12.9896877816348,9.86538426342042,24.0
55505,6.86,15.15,83.97,25.69,13.2,11.9892328842927,11.2701077173555,10.0
55545,20.23,21.6,43.67,53.04,17.57,11.3510745674861,10.6531698289066,20.0
56001,10.36,22.76,95.06,19.58,14.26,12.3743329986076,11.1871045909886,12.0
56003,11.87,11.09,78.68,23.98,17.52,11.7591716460655,12.3262542441164,6.0
56005,16.9,15.85,74.04,23.56,12.36,9.73149313082712,11.3669364700835,10.0
56007,15.63,18.55,41.63,49.08,15.87,10.6117227144073,10.9491926123405,15.0
56008,11.12,12.35,88.05,22.33,17.33,12.1556319583836,12.070772416971,7.0
56010,8.8,18.77,85.38,20.74,13.38,12.1127723077173,11.2252760984585,9.0
56013,11.74,17.19,84.33,19.21,15.84,11.7097609475819,11.002800991421,10.0
56017,7.14,21.13,94.45,19.18,15.86,11.8610898270005,11.1622489914842,10.0
56023,11.34,13.2,88.74,19.8,15.51,11.3578880162226,11.3404383485242,7.0
56024,9.28,28.99,92.55,14.96,21.23,12.2644140267041,11.1931442874865,11.0
56026,12.76,22.1,93.9,12.74,15.8,12.30768738225,10.4053200571557,17.0
56031,11.49,18.46,94.72,14.34,14.64,11.9120611228529,11.2958274707751,11.0
56033,13.87,28.35,90.34,20.28,14.29,11.7087480602488,11.1597277449949,14.0
56034,16.59,17.37,77.5,24.88,14.28,11.3238737681024,10.8828652675657,10.0
56036,8.95,18.25,83.88,20.24,16.92,11.7902829178936,11.2169641580371,8.0
56040,8.9,17.82,94.08,14.9,15.97,11.8164615522167,11.3746626087953,9.0
56041,10.57,20.4,94.13,13.68,14.64,12.1875619817408,11.1622864576905,12.0
56046,10.18,14.52,91.81,17.25,16.25,11.1961010711277,11.715129816889,9.0
56053,11.1,15.17,81.82,29.42,12.5,11.8271136057141,11.1868165896571,9.0
56054,11.56,14.95,86.88,19.6,15.85,11.8272881266959,11.1940439295201,9.0
56055,17.86,19.59,75.59,22.54,16.85,11.7349377327147,10.6406087593112,11.0
56057,15.51,30.55,84.19,20.76,14.93,11.4966182201762,11.1371723611368,15.0
56058,9.16,14.28,97.7,15.73,13.01,12.4755872837144,11.1308897659686,9.0
56061,10.63,25.91,92.05,21.08,14.63,11.2120990590933,11.3422321685396,12.0
56066,12.31,25.04,92.33,16.31,17.95,11.3400936896369,10.8328579744513,13.0
56067,7.79,15.19,93.76,17.1,15.67,11.5918680569016,11.2609413685457,7.0
56069,18.59,25.27,92.05,22.39,15.57,12.2884910757203,10.4941511710958,15.0
56070,11.05,26.36,97.79,16.8,15.31,11.8439159552668,10.9470226120807,12.0
56075,9.1,15.86,82.54,34.54,13.89,11.708930591118,11.3166740678747,9.0
56078,11.36,12.97,79.09,23.79,15.63,12.1221959661903,11.6840164304995,7.0
56081,11.21,24.13,95.17,13.21,16.67,11.6212935379905,11.0272551288868,19.0
56083,13.71,18.78,61.38,34.99,16.0,11.2813110409571,11.0123046658474,14.0
56089,9.5,15.38,95.02,15.09,15.37,11.8650597747451,10.4454506146978,14.0
56090,10.73,17.59,86.13,17.39,15.08,12.0661050818551,11.1705341557019,9.0
56091,15.76,31.46,74.71,29.74,13.18,11.87300547715,11.0353972529125,15.0
56094,8.56,11.78,90.25,16.68,14.66,12.0739148489216,11.5875421027489,7.0
56097,8.77,13.82,88.1,17.79,12.59,11.6693495663503,11.48106568305,8.0
56098,15.78,19.45,58.04,37.65,16.76,11.3570190970901,10.9931851334801,16.0
56101,10.03,19.26,91.51,17.83,16.22,11.9873742265882,11.1829939478603,9.0
56102,8.87,24.27,95.7,15.84,14.23,12.071407252808,11.2038117418541,14.0
56107,12.48,12.61,70.59,26.4,15.77,12.1896708104395,11.880562289632,7.0
56117,12.39,21.41,64.42,40.65,15.85,11.4728316683706,11.0143447419822,14.0
56118,12.13,19.54,85.29,21.55,17.04,11.8946821099992,11.0785462733997,10.0
56119,9.96,14.67,91.92,17.67,13.42,11.7319657342576,10.8921371874964,8.0
56121,18.86,17.25,26.41,53.3,19.61,11.1244309315471,10.9260048842684,21.0
56123,11.03,23.48,96.48,18.51,14.83,11.7431027969747,10.7144200998968,11.0
56124,11.62,30.5,75.25,25.02,13.15,11.7726982079362,11.5789439064336,10.0
56126,8.23,20.61,97.4,19.1,12.86,12.1221623985327,11.2278097986006,8.0
56127,11.71,25.44,92.49,19.51,13.25,11.6983776364576,10.6870257165419,15.0
56130,10.0,16.57,94.34,19.59,15.81,11.9303477726764,11.0270452683069,8.0
56140,6.16,17.83,95.94,16.4,14.04,12.2345042714038,11.4187797915294,11.0
56143,10.37,18.73,84.84,26.9,14.15,11.6335753255236,11.1232725091983,8.0
56144,10.01,24.16,95.95,17.5,13.59,11.944996448977,11.0928827485827,10.0
56147,11.74,21.15,90.16,21.79,14.24,12.5842205019797,11.1945400112586,10.0
56149,9.3,18.72,94.46,18.89,14.09,11.6353617697871,10.8346909766945,9.0
56151,8.53,16.8,94.29,16.87,14.47,12.0330687832445,11.2812977031195,7.0
56152,14.41,15.81,72.51,26.95,13.46,12.3131385018669,10.5853747098742,13.0
56153,9.78,22.63,96.16,21.26,14.59,12.0620735539287,10.7894279413922,11.0
56155,16.46,20.6,93.35,22.13,15.71,12.3478313247732,10.6909317307027,11.0
56158,10.05,10.65,60.5,35.2,15.25,11.4504033469344,11.2555476082643,9.0
56161,8.61,11.81,94.2,14.89,14.32,11.5747854130316,11.0697688002692,10.0
56162,11.51,15.71,79.94,18.97,18.53,11.7408118928256,11.6160947288678,7.0
56164,9.29,8.73,76.77,30.09,14.68,11.5167640350928,11.508831692899,7.0
56165,10.94,19.2,75.08,29.49,15.3,11.4751694313818,11.1931835196552,10.0
56166,12.18,20.73,83.19,22.57,15.76,11.8241811006426,10.9767525762926,9.0
56168,11.08,11.94,90.73,18.02,13.79,11.4630991297545,11.5224524896257,10.0
56169,12.82,18.59,90.4,19.55,18.37,11.968184387167,11.390452865936,9.0
56172,9.17,19.76,89.95,19.65,15.28,11.0769096581797,11.1789446608156,14.0
56173,10.46,21.66,95.96,15.39,15.36,11.972821568666,10.9350836928835,11.0
56174,7.97,16.24,96.84,15.61,11.27,12.0231564621709,11.0819034481906,9.0
56175,8.39,12.94,94.11,16.63,12.52,11.9491087066898,11.3047593910266,8.0
56176,11.82,12.29,84.79,27.41,15.43,11.5036041901584,11.3365844715673,8.0
56177,11.01,18.91,90.11,19.46,13.72,11.7085447316145,11.026505476268,9.0
56178,16.34,18.94,57.57,40.49,18.03,11.171175067113,11.0189740438906,16.0
56179,8.5,13.49,86.24,18.67,13.66,12.2256208591387,11.1541825932003,9.0
56181,14.32,15.84,67.38,26.38,16.52,11.8983114539239,11.5021379701531,13.0
56184,11.58,17.57,84.9,26.98,15.3,11.918444086084,10.952384817232,10.0
56185,7.79,17.36,84.02,19.72,15.18,11.9105947000029,11.4404095498771,7.0
56186,16.89,17.01,67.69,27.83,13.83,11.4927483109997,10.9965148887702,10.0
56193,11.48,18.24,87.4,23.31,15.63,11.7298560183591,11.0771461103981,10.0
56194,10.17,19.97,96.78,20.03,15.32,12.9081932052863,10.716408023991,10.0
56197,10.05,23.09,92.82,18.67,13.67,11.7023928938408,11.1331062092428,11.0
56206,11.88,13.37,73.49,33.97,15.88,11.3723874052514,11.3625829224316,9.0
56212,12.42,19.7,97.16,18.08,14.2,12.7162283377316,10.8368905146592,11.0
56222,8.96,18.31,91.85,19.95,14.57,11.4272667831191,10.9227469044076,9.0
56231,10.17,11.79,89.63,18.4,16.6,11.4852672783898,11.8269043233373,6.0
56234,18.13,19.76,87.91,18.75,16.12,11.4722591087452,11.0271865950187,11.0
56240,14.88,16.51,81.98,23.44,15.08,11.1275563386958,10.9686084284358,8.0
56243,12.1,12.36,72.53,32.27,16.46,11.3467115023395,11.4942681565566,8.0
56244,12.85,25.05,96.53,18.36,14.52,11.3977404651061,10.9600002252355,12.0
56247,7.77,11.39,88.97,19.23,13.59,11.6824138586066,11.2483517397041,7.0
56248,9.99,13.38,91.45,20.8,14.84,11.4989158358589,11.6852414604408,8.0
56249,10.32,19.22,98.47,17.17,14.97,12.1189186842551,11.1774448996149,9.0
56251,8.72,12.13,83.32,25.39,14.63,11.6788817219994,11.378053959431,7.0
56260,15.84,13.8,32.83,48.75,19.05,10.8450929318833,11.0984889121828,16.0
56262,14.03,12.96,84.4,24.03,14.13,11.9067957435843,11.3552622500959,9.0
56263,8.0,14.37,84.3,23.74,13.29,11.5020100905578,11.3638865155957,9.0
57012,11.06,22.29,38.16,39.48,16.95,12.1164476370518,10.7265037181604,23.0
57019,12.63,20.62,54.06,40.38,15.53,12.507679928916,10.9722232430972,13.0
57032,16.21,21.45,45.59,44.47,15.28,11.5933968004434,10.9817423992878,17.0
57038,11.74,30.94,49.86,37.51,16.54,10.6611587838781,10.3740465822483,18.0
57049,9.44,9.65,29.04,53.37,15.52,11.9434884007918,11.1890438561389,13.0
57058,31.05,46.26,22.57,57.65,24.95,11.3565978308551,10.6929444958803,35.0
57089,13.93,24.69,63.42,37.12,13.59,12.1109660613278,10.7984045215132,23.0
57096,13.24,19.87,78.35,17.61,16.4,12.8668947946299,10.8363987843997,12.0
57097,16.15,23.23,53.3,40.08,15.77,12.3337203079447,11.1040723473513,14.0
57106,15.21,24.17,59.03,36.71,23.47,12.2979206240753,10.5181625515451,27.0
57123,15.13,23.11,64.0,36.81,20.23,12.5255909271181,10.7961203722311,16.0
57124,9.6,18.13,64.58,28.43,12.84,11.5497924299264,11.047521666696,11.0
57132,14.51,22.95,62.11,35.35,16.14,12.2215456020013,10.8456861502271,16.0
57143,14.21,26.53,43.52,40.75,15.07,12.4604105957319,10.7489343276369,15.0
57144,17.05,25.91,69.8,32.96,19.23,12.2345853931196,10.6232700536192,17.0
57159,14.84,27.47,78.43,26.91,19.91,12.1099823663404,11.1777893235746,13.0
57160,18.66,30.8,53.12,43.64,21.2,12.2130378061604,10.676019858455,22.0
57163,8.47,27.87,89.49,9.9,14.21,13.123881007098,10.712981008044,10.0
57177,18.32,26.19,47.26,43.61,17.32,11.7230061876955,11.2749381114729,17.0
57205,10.59,19.97,79.84,20.92,19.65,13.034348305774,11.2100148290699,12.0
57206,16.57,27.46,60.83,35.77,18.11,12.7404171445666,10.5995755627874,24.0
57207,33.22,42.41,23.09,60.17,23.21,11.9466919783438,10.550102584173,33.0
57209,14.97,25.59,60.36,39.17,19.91,11.8807514013898,11.3124287257296,19.0
57221,13.82,18.94,45.47,37.65,16.75,12.3479366424576,10.8523692090673,21.0
57224,19.65,29.89,55.43,43.31,23.24,11.7460788117888,10.7479513499143,24.0
57226,14.25,23.28,65.03,24.62,14.7,12.5830402091043,10.6699858870023,14.0
57227,25.91,30.6,34.51,51.07,23.64,11.6026751447735,10.511204713439,31.0
57240,22.09,30.45,44.14,51.42,21.89,12.1098263206636,10.3773347637373,25.0
57242,10.18,17.31,76.12,20.94,15.82,13.4447076652603,11.2405573245047,11.0
57260,9.18,15.4,67.74,26.22,14.28,12.9802055679529,11.1644408048491,9.0
57269,12.92,24.84,68.75,33.54,15.45,12.6781879531153,11.2139416999139,16.0
57283,12.17,20.2,41.89,52.36,14.66,12.3814143970336,11.0816816829224,15.0
57288,14.81,20.13,78.17,25.25,20.17,13.3172183726306,11.1116707129008,13.0
57289,10.39,19.52,77.04,20.65,15.17,13.1574775742818,11.3277132561207,8.0
57306,15.74,26.77,55.9,37.14,17.62,12.3203641618942,10.7273600102292,19.0
57323,7.77,15.16,58.67,24.97,13.68,12.2162461137789,10.8602635860693,10.0
57332,20.6,29.09,47.09,45.92,22.34,12.1393964681244,10.7445202080935,22.0
57336,19.29,24.92,62.34,32.09,21.5,12.4380419832137,10.2642883907685,19.0
57368,23.5,26.27,42.54,39.92,16.44,11.8713572763569,10.664805849606,24.0
57370,9.02,16.14,79.02,21.69,13.6,12.4460544147065,10.7568640273859,9.0
57412,11.79,12.0,24.3,43.64,13.68,11.7366327098191,11.2427310723275,12.0
57413,11.1,19.45,71.67,23.62,16.44,12.5689769214648,11.1953740690962,9.0
57428,16.12,17.05,71.14,24.83,22.19,12.5580188990921,11.1317418086007,12.0
57433,12.3,21.21,52.55,39.97,14.65,12.0660803941956,11.0566548690081,18.0
57441,8.29,12.02,61.0,29.13,14.74,12.5166704004497,12.3640330136513,8.0
57443,10.95,19.28,71.36,23.82,15.19,12.189498364235,11.254365466606,11.0
57447,9.04,13.62,71.98,26.44,16.65,11.7065717013134,11.8467633359702,6.0
57463,17.24,18.52,14.1,59.84,21.08,11.0125669179729,10.8811381466759,23.0
57474,13.96,22.39,56.45,33.89,14.81,12.2432854027898,10.9133739228571,16.0
57480,15.14,18.34,21.75,56.18,15.12,11.4058190187638,11.0457074995133,18.0
57481,10.88,18.71,75.58,23.17,15.46,12.9134827535994,11.3334931626754,10.0
57483,23.62,34.32,50.78,47.9,21.17,11.3380052182458,11.1105396055003,26.0
57484,18.29,24.21,56.71,32.38,19.48,12.7725131775945,10.8531722855025,16.0
57487,13.81,17.12,47.79,40.3,14.14,12.1753503803936,11.5555194668897,10.0
57491,16.04,26.41,68.18,29.24,17.8,12.7438848642738,10.6825958365246,21.0
57508,13.01,27.41,55.84,29.18,15.02,12.2382293810415,10.8747391587409,18.0
57521,8.72,15.86,82.6,13.37,16.0,13.585403040957,11.7164522112864,9.0
57537,20.73,28.25,65.44,30.22,22.03,12.5963097217987,10.6047415252651,20.0
57540,12.64,18.21,64.93,37.17,15.03,12.2578901697316,11.2811927118812,11.0
57556,17.07,29.01,74.16,23.31,17.87,12.638393794803,10.7764622698618,18.0
57566,9.68,19.06,85.86,17.22,13.6,12.4784024387082,11.305362318319,9.0
57591,16.75,25.65,44.19,40.19,16.79,11.8586613470415,10.8153072752459,21.0
57597,16.94,34.72,67.26,27.98,21.82,12.5621506600537,11.0698681248708,19.0
57606,17.7,22.81,40.19,46.03,21.33,12.003588011266,10.974582716793,20.0
57616,8.53,15.06,58.32,25.65,14.21,9.95308752125839,11.7689214749194,7.0
57620,12.05,19.21,73.96,25.79,13.41,13.0789593284915,11.4711136864996,9.0
57628,15.62,26.11,68.38,30.82,16.52,13.0035881584601,11.587733588962,17.0
57630,17.21,22.97,35.67,44.82,23.51,11.1084687581006,10.7329740929258,20.0
57631,17.18,25.54,38.2,48.86,19.16,11.9612544280615,10.6270956523976,22.0
57638,10.36,18.76,68.75,20.96,17.59,12.5121658534979,11.5565546017933,12.0
57642,8.62,12.47,49.29,34.39,15.66,10.6081417901149,11.9438939432049,9.0
57647,11.99,20.54,69.03,30.12,16.33,12.8664797739207,10.8350287860904,15.0
57659,9.23,17.31,68.53,23.9,15.23,12.9911729596934,11.3755982688175,9.0
57660,21.6,34.51,34.93,46.36,22.43,12.0456706568978,10.5554907829109,23.0
57663,13.86,22.14,42.08,44.2,16.49,12.2062009538627,11.0154012944239,20.0
57666,12.56,18.03,47.56,43.12,15.02,11.3032151817778,10.7224425035504,18.0
57669,19.68,25.49,61.22,36.31,20.5,13.0045062499881,10.9131032282563,21.0
57672,12.67,18.23,28.72,49.38,15.55,11.0625132973988,10.9868687640694,18.0
57678,11.59,19.6,93.15,14.08,17.81,12.2571937455378,11.6244673734966,12.0
57683,23.87,30.57,49.28,45.28,18.78,11.9740262489049,10.6280384887081,28.0
57690,12.87,21.04,70.14,29.51,18.05,10.981061400364,11.4221963078744,16.0
57724,13.56,19.99,72.56,27.25,17.48,12.5977471037755,11.4780456130263,15.0
57751,23.72,30.06,32.33,61.87,21.34,11.4155697161803,10.8776990319794,31.0
57752,11.79,18.2,75.57,25.8,15.12,12.9141230913654,11.1322077798965,10.0
57757,12.93,18.7,45.36,39.07,15.16,11.6912903489918,10.9072999074542,17.0
58059,14.83,30.74,62.32,35.51,18.2,10.6513471008008,11.0580257908854,17.0
58079,22.83,36.4,58.17,45.32,18.8,11.0742349621488,10.6442097098908,25.0
58086,15.21,31.79,73.08,33.3,14.71,11.0862578203253,10.6554974734713,16.0
58088,10.06,17.37,89.51,22.86,15.33,11.6687560370295,11.5942631369312,7.0
58095,14.37,31.57,58.73,35.82,16.35,11.2058563038789,10.9478467716097,16.0
58117,18.67,28.94,50.61,51.6,19.74,11.5028778209983,10.5974221213897,20.0
58121,11.87,19.53,90.07,20.9,18.06,12.0546283415452,11.4152628534238,12.0
58131,12.46,19.29,80.13,28.51,15.07,11.863774483434,10.9052803340741,12.0
58134,15.78,28.59,69.92,31.39,20.61,12.2972310194753,10.8838458913354,14.0
